filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
Bhujangasana/76-0.png,131.0,14.0,0.714239,150.0,16.0,0.888443,144.0,11.0,0.5937408,165.0,50.0,0.88018167,162.0,43.0,0.71439385,145.0,93.0,0.81143886,161.0,90.0,0.6835302,103.0,198.0,0.83652717,124.0,181.0,0.7154074,63.0,282.0,0.78785145,96.0,245.0,0.6708323,229.0,241.0,0.94030887,232.0,222.0,0.7811421,371.0,266.0,0.8306136,371.0,246.0,0.76511794,496.0,259.0,0.7618929,487.0,247.0,0.9582287,0,Bhujangasana
Bhujangasana/8-0.png,466.0,13.0,0.8397697,453.0,18.0,0.81514084,451.0,18.0,0.75496376,453.0,50.0,0.796903,452.0,51.0,0.8440017,474.0,96.0,0.83467776,482.0,97.0,0.8196628,478.0,210.0,0.6139716,488.0,214.0,0.76628125,485.0,304.0,0.52502966,494.0,318.0,0.77216756,407.0,249.0,0.84977335,415.0,256.0,0.85345876,244.0,301.0,0.86080784,245.0,304.0,0.72116077,89.0,315.0,0.4122601,84.0,319.0,0.8585776,0,Bhujangasana
Bhujangasana/9-0.png,195.0,2.0,0.821078,216.0,10.0,0.8581486,212.0,6.0,0.6691662,222.0,48.0,0.9200545,217.0,42.0,0.8164933,209.0,90.0,0.7796644,145.0,79.0,0.78273916,189.0,216.0,0.52181727,136.0,185.0,0.7961566,122.0,269.0,0.776323,76.0,249.0,0.9328671,282.0,214.0,0.89418644,259.0,203.0,0.72085655,406.0,232.0,0.5387221,386.0,218.0,0.753777,516.0,221.0,0.8264209,466.0,209.0,0.69281703,0,Bhujangasana
Garudasana/0-0.png,66.0,111.0,0.59030354,80.0,92.0,0.75026953,74.0,92.0,0.7997619,132.0,97.0,0.77091265,120.0,97.0,0.5824295,132.0,176.0,0.71518075,122.0,181.0,0.66336715,18.0,223.0,0.6431098,26.0,214.0,0.5685015,11.0,106.0,0.25831583,16.0,108.0,0.42354232,170.0,414.0,0.7732228,161.0,418.0,0.7336936,13.0,500.0,0.74765116,68.0,568.0,0.6802051,164.0,626.0,0.6941429,143.0,737.0,0.6752413,1,Garudasana
Garudasana/1-0.png,73.0,63.0,0.6957342,87.0,49.0,0.76398325,60.0,51.0,0.8223857,102.0,58.0,0.66704583,46.0,60.0,0.77105534,143.0,138.0,0.7195035,12.0,139.0,0.83969754,130.0,242.0,0.3404397,41.0,245.0,0.44468272,100.0,196.0,0.21165971,65.0,185.0,0.278907,111.0,309.0,0.5848119,54.0,305.0,0.7346134,63.0,452.0,0.69390774,69.0,450.0,0.36931112,70.0,568.0,0.40659013,69.0,568.0,0.33365262,1,Garudasana
Garudasana/19-0.png,43.0,43.0,0.50318754,46.0,37.0,0.4023285,35.0,38.0,0.57383543,47.0,43.0,0.37328848,20.0,50.0,0.7644208,61.0,80.0,0.5743101,9.0,80.0,0.7034545,72.0,99.0,0.24448694,63.0,97.0,0.49732015,62.0,37.0,0.34610295,65.0,52.0,0.19044442,62.0,176.0,0.73917216,20.0,176.0,0.63845015,45.0,247.0,0.57178867,80.0,230.0,0.51076317,42.0,272.0,0.23850094,45.0,273.0,0.24440426,1,Garudasana
Garudasana/2-0.png,170.0,85.0,0.8272972,181.0,69.0,0.9107349,180.0,68.0,0.86088157,223.0,69.0,0.91724503,222.0,67.0,0.87223935,244.0,147.0,0.7178316,233.0,149.0,0.7991968,139.0,223.0,0.44212243,143.0,233.0,0.791231,81.0,133.0,0.53615296,83.0,141.0,0.63674164,298.0,350.0,0.842293,294.0,360.0,0.7356764,121.0,430.0,0.9330447,189.0,484.0,0.6491212,274.0,554.0,0.44905642,272.0,649.0,0.5673357,1,Garudasana
Garudasana/20-0.png,252.0,151.0,0.67346364,243.0,135.0,0.75450176,232.0,135.0,0.81184864,201.0,147.0,0.5710083,179.0,150.0,0.8481907,192.0,236.0,0.83179367,169.0,232.0,0.84149325,313.0,236.0,0.5307776,322.0,239.0,0.75389254,290.0,119.0,0.5770297,291.0,109.0,0.28720787,77.0,483.0,0.55170846,45.0,478.0,0.8042386,240.0,550.0,0.5596466,233.0,553.0,0.47945997,123.0,822.0,0.5128227,114.0,725.0,0.31310013,1,Garudasana
Garudasana/22-0.png,82.0,83.0,0.67668456,84.0,73.0,0.8105498,69.0,73.0,0.8002343,77.0,78.0,0.5494108,41.0,81.0,0.870575,85.0,127.0,0.8247457,23.0,134.0,0.74294055,112.0,150.0,0.24776152,112.0,161.0,0.5857841,109.0,71.0,0.4213428,106.0,77.0,0.12841703,70.0,263.0,0.8032576,27.0,265.0,0.7705419,71.0,346.0,0.6679832,120.0,326.0,0.7327812,45.0,404.0,0.7562331,55.0,372.0,0.22354306,1,Garudasana
Garudasana/23-0.png,110.0,53.0,0.8305406,104.0,43.0,0.8418125,103.0,42.0,0.8603502,77.0,47.0,0.6925138,74.0,48.0,0.8849633,76.0,93.0,0.806096,78.0,92.0,0.8312698,135.0,136.0,0.50109065,140.0,138.0,0.56727386,137.0,72.0,0.4187175,138.0,70.0,0.464019,38.0,248.0,0.7763662,37.0,244.0,0.66867465,101.0,337.0,0.8348191,143.0,304.0,0.82169986,54.0,453.0,0.8087377,54.0,383.0,0.8785812,1,Garudasana
Garudasana/23-1.png,68.0,59.0,0.63907415,79.0,45.0,0.6422672,58.0,51.0,0.8283419,89.0,53.0,0.6872481,43.0,63.0,0.6168122,124.0,117.0,0.5651556,18.0,100.0,0.6133864,82.0,130.0,0.40947816,85.0,128.0,0.39293626,79.0,60.0,0.5616363,81.0,58.0,0.24053863,98.0,256.0,0.79684,27.0,253.0,0.6660599,60.0,349.0,0.44252256,116.0,312.0,0.8263671,65.0,465.0,0.7553492,60.0,407.0,0.78391457,1,Garudasana
Garudasana/24-0.png,41.0,69.0,0.5051153,36.0,59.0,0.5394101,46.0,59.0,0.47962326,29.0,68.0,0.59263337,62.0,66.0,0.4997698,6.0,122.0,0.84946984,93.0,122.0,0.7873056,17.0,178.0,0.3080701,81.0,186.0,0.4242425,34.0,170.0,0.2504825,68.0,181.0,0.18907025,21.0,251.0,0.7531684,75.0,250.0,0.77700955,45.0,334.0,0.46624136,42.0,340.0,0.37926725,52.0,431.0,0.43380782,37.0,407.0,0.20399414,1,Garudasana
Garudasana/25-0.png,112.0,142.0,0.7520908,124.0,125.0,0.70449173,123.0,123.0,0.7142508,185.0,135.0,0.6445397,177.0,134.0,0.7763709,203.0,224.0,0.7421869,175.0,242.0,0.7870961,33.0,279.0,0.49344954,39.0,288.0,0.6263002,52.0,122.0,0.51144385,56.0,128.0,0.5273638,356.0,491.0,0.71687484,309.0,500.0,0.8224163,133.0,631.0,0.56068707,115.0,630.0,0.74873495,315.0,805.0,0.61110044,298.0,823.0,0.2193518,1,Garudasana
Garudasana/27-0.png,63.0,81.0,0.32885712,73.0,72.0,0.45545968,55.0,74.0,0.45866355,81.0,78.0,0.67276585,41.0,83.0,0.67692965,110.0,132.0,0.8324077,16.0,121.0,0.5374046,62.0,126.0,0.4292092,71.0,118.0,0.3056769,69.0,42.0,0.33134744,66.0,41.0,0.6969452,84.0,252.0,0.78517455,25.0,252.0,0.6688483,43.0,348.0,0.72076106,82.0,325.0,0.4535557,42.0,399.0,0.30468285,56.0,432.0,0.7664556,1,Garudasana
Garudasana/36-0.png,63.0,118.0,0.46452802,76.0,106.0,0.6415299,55.0,105.0,0.6172539,87.0,116.0,0.5830077,37.0,114.0,0.6725999,110.0,161.0,0.7330301,14.0,164.0,0.7942972,73.0,194.0,0.18127556,73.0,195.0,0.5573687,73.0,105.0,0.15489142,75.0,104.0,0.2244441,92.0,311.0,0.6807656,27.0,310.0,0.6242753,55.0,419.0,0.5438594,98.0,395.0,0.75585234,53.0,502.0,0.47206357,48.0,449.0,0.42245713,1,Garudasana
Garudasana/38-0.png,45.0,82.0,0.7181428,52.0,72.0,0.83777153,52.0,72.0,0.8900076,83.0,74.0,0.9349244,81.0,74.0,0.8662934,81.0,118.0,0.6949292,79.0,124.0,0.8348894,10.0,137.0,0.50417006,13.0,143.0,0.69216037,7.0,69.0,0.73981297,9.0,72.0,0.5634557,198.0,259.0,0.83982307,160.0,260.0,0.74087405,78.0,310.0,0.7820782,69.0,310.0,0.7415464,152.0,394.0,0.6983987,133.0,451.0,0.8725071,1,Garudasana
Garudasana/39-0.png,126.0,70.0,0.8000862,125.0,58.0,0.73235667,113.0,58.0,0.63849014,100.0,64.0,0.7043333,76.0,66.0,0.82778656,113.0,133.0,0.87702775,56.0,131.0,0.779889,171.0,166.0,0.44705525,164.0,173.0,0.6818528,188.0,88.0,0.57205474,174.0,86.0,0.2966692,61.0,299.0,0.81719613,33.0,299.0,0.87963355,141.0,394.0,0.650691,184.0,350.0,0.7779994,67.0,501.0,0.7092048,66.0,445.0,0.7493808,1,Garudasana
Garudasana/4-0.png,199.0,39.0,0.6358546,204.0,19.0,0.8519549,175.0,21.0,0.87905407,200.0,29.0,0.6964718,130.0,38.0,0.8165087,222.0,107.0,0.6014811,102.0,108.0,0.9160086,274.0,111.0,0.62260807,269.0,111.0,0.77839905,277.0,7.0,0.42273474,275.0,10.0,0.32704926,139.0,373.0,0.8205747,57.0,358.0,0.8440548,174.0,573.0,0.85981035,252.0,491.0,0.92304045,166.0,596.0,0.45162708,166.0,569.0,0.2875252,1,Garudasana
Garudasana/40-0.png,59.0,46.0,0.6758137,71.0,34.0,0.54855764,49.0,37.0,0.69466484,84.0,45.0,0.8136582,38.0,48.0,0.76060456,110.0,102.0,0.60215676,18.0,101.0,0.7661133,59.0,151.0,0.42319015,66.0,150.0,0.57698387,66.0,67.0,0.40173236,66.0,66.0,0.44629064,93.0,251.0,0.7255613,27.0,251.0,0.70096004,66.0,369.0,0.49420968,91.0,336.0,0.3567389,60.0,482.0,0.7743052,96.0,391.0,0.21026017,1,Garudasana
Garudasana/42-0.png,68.0,34.0,0.53292394,63.0,26.0,0.5751426,63.0,27.0,0.5383971,45.0,29.0,0.55154634,45.0,29.0,0.71566546,51.0,64.0,0.47681382,30.0,66.0,0.65575683,53.0,123.0,0.275249,26.0,131.0,0.5148277,66.0,118.0,0.11621443,40.0,104.0,0.30608788,41.0,168.0,0.6430725,33.0,166.0,0.6534658,99.0,224.0,0.48180887,98.0,222.0,0.22459668,48.0,277.0,0.2757574,40.0,275.0,0.27050585,1,Garudasana
Garudasana/42-1.png,48.0,31.0,0.5779493,54.0,23.0,0.7061266,40.0,24.0,0.54263514,64.0,29.0,0.77117133,28.0,31.0,0.6253378,82.0,75.0,0.66908437,8.0,83.0,0.68437487,79.0,128.0,0.32851493,27.0,138.0,0.5388267,74.0,166.0,0.28673294,57.0,169.0,0.18643172,65.0,171.0,0.78604805,38.0,173.0,0.7723369,53.0,253.0,0.6277158,57.0,252.0,0.19396253,60.0,317.0,0.32897756,59.0,314.0,0.313689,1,Garudasana
Garudasana/44-0.png,59.0,54.0,0.38959733,63.0,49.0,0.45567897,54.0,48.0,0.49141392,67.0,56.0,0.6017071,43.0,55.0,0.56454015,89.0,101.0,0.7146775,15.0,98.0,0.523805,56.0,87.0,0.34469047,43.0,75.0,0.43491155,58.0,21.0,0.33801463,55.0,19.0,0.76181173,78.0,210.0,0.620095,24.0,212.0,0.76236737,42.0,303.0,0.7935642,62.0,257.0,0.506191,47.0,403.0,0.42467663,66.0,333.0,0.3657777,1,Garudasana
Garudasana/46-0.png,82.0,57.0,0.72357345,79.0,50.0,0.8311985,73.0,50.0,0.79532486,66.0,54.0,0.57655156,52.0,57.0,0.92194635,82.0,88.0,0.84089035,38.0,84.0,0.9169654,114.0,105.0,0.7236818,106.0,100.0,0.5271408,103.0,55.0,0.6546616,99.0,52.0,0.3897664,67.0,200.0,0.57843107,27.0,199.0,0.678056,92.0,256.0,0.7346705,70.0,272.0,0.26164767,42.0,359.0,0.561761,45.0,357.0,0.47686103,1,Garudasana
Garudasana/5-0.png,63.0,46.0,0.78419495,70.0,40.0,0.75211114,52.0,39.0,0.72306937,75.0,49.0,0.668763,35.0,54.0,0.8329046,112.0,120.0,0.74381584,8.0,119.0,0.7568246,60.0,179.0,0.2907632,49.0,167.0,0.52989554,68.0,101.0,0.11547895,79.0,99.0,0.6289067,86.0,241.0,0.79656035,32.0,244.0,0.48750335,14.0,334.0,0.7253021,61.0,357.0,0.8626254,66.0,394.0,0.32793343,52.0,456.0,0.62664044,1,Garudasana
Garudasana/6-0.png,278.0,85.0,0.74971163,273.0,70.0,0.90714306,271.0,70.0,0.8286823,232.0,70.0,0.89939797,226.0,69.0,0.81454194,213.0,148.0,0.86536807,201.0,150.0,0.85910034,289.0,216.0,0.35028806,301.0,217.0,0.7681135,320.0,112.0,0.45327017,322.0,110.0,0.67435265,81.0,326.0,0.71140563,54.0,328.0,0.8146179,227.0,400.0,0.7884554,224.0,405.0,0.70085007,106.0,532.0,0.35341558,111.0,523.0,0.2951216,1,Garudasana
Garudasana/60-0.png,35.0,42.0,0.48936662,40.0,35.0,0.38950488,29.0,37.0,0.7191274,45.0,40.0,0.63470685,22.0,42.0,0.6651647,64.0,66.0,0.690477,9.0,72.0,0.7539316,47.0,85.0,0.2110422,43.0,88.0,0.6337916,51.0,42.0,0.49923658,52.0,41.0,0.36600718,62.0,143.0,0.7512792,23.0,144.0,0.7244703,38.0,204.0,0.57096934,49.0,201.0,0.4191532,37.0,249.0,0.24916492,42.0,264.0,0.62854016,1,Garudasana
Garudasana/61-0.png,123.0,65.0,0.67874885,114.0,56.0,0.61432827,111.0,57.0,0.6454489,87.0,68.0,0.7636268,81.0,72.0,0.8436732,101.0,117.0,0.64422995,70.0,118.0,0.92396617,159.0,124.0,0.53590274,161.0,125.0,0.78344643,163.0,58.0,0.3830279,169.0,45.0,0.42143697,67.0,261.0,0.8099209,46.0,260.0,0.8754182,103.0,370.0,0.82084775,159.0,319.0,0.76990306,73.0,480.0,0.8234207,76.0,417.0,0.47176164,1,Garudasana
Garudasana/62-0.png,235.0,81.0,0.6843302,222.0,61.0,0.5293984,223.0,60.0,0.51009417,172.0,68.0,0.79611325,170.0,69.0,0.8924217,181.0,172.0,0.76767445,164.0,163.0,0.89435846,302.0,241.0,0.7019954,311.0,239.0,0.6909963,287.0,115.0,0.558566,294.0,115.0,0.5637878,91.0,446.0,0.7737407,65.0,445.0,0.7393685,282.0,544.0,0.6581221,284.0,560.0,0.6872369,109.0,715.0,0.7949656,125.0,758.0,0.4985848,1,Garudasana
Garudasana/64-0.png,47.0,72.0,0.6671792,60.0,63.0,0.79180145,55.0,62.0,0.770504,90.0,75.0,0.7861404,82.0,73.0,0.70410335,82.0,126.0,0.6514803,68.0,126.0,0.7798145,0.0,134.0,0.6675906,5.0,127.0,0.62982297,3.0,66.0,0.20737025,5.0,67.0,0.4635188,113.0,275.0,0.8046303,106.0,281.0,0.8300709,20.0,361.0,0.79383683,76.0,394.0,0.82190275,121.0,433.0,0.6775522,100.0,510.0,0.86471903,1,Garudasana
Garudasana/65-0.png,59.0,71.0,0.38901642,72.0,61.0,0.5598954,53.0,59.0,0.51108205,84.0,71.0,0.60924995,34.0,67.0,0.5588819,99.0,124.0,0.6631283,10.0,121.0,0.741626,70.0,136.0,0.5917762,48.0,134.0,0.45244947,70.0,66.0,0.36567804,64.0,64.0,0.42838627,87.0,265.0,0.7285128,24.0,266.0,0.7981113,51.0,358.0,0.5271443,95.0,295.0,0.55015016,51.0,473.0,0.6711544,51.0,394.0,0.55990577,1,Garudasana
Garudasana/66-0.png,26.0,19.0,0.77030265,31.0,17.0,0.6578232,29.0,17.0,0.7717427,42.0,20.0,0.79446894,39.0,19.0,0.6558862,43.0,38.0,0.706802,32.0,39.0,0.7515002,10.0,40.0,0.60544735,10.0,42.0,0.6371654,12.0,15.0,0.4114786,11.0,16.0,0.3911659,51.0,93.0,0.8179695,42.0,96.0,0.7666863,11.0,118.0,0.90264744,31.0,130.0,0.78191614,45.0,140.0,0.6925118,44.0,168.0,0.7944887,1,Garudasana
Garudasana/67-0.png,71.0,78.0,0.64302176,83.0,69.0,0.7593755,81.0,69.0,0.7323507,114.0,80.0,0.7150661,111.0,80.0,0.69960505,103.0,135.0,0.70743036,88.0,142.0,0.78378636,21.0,154.0,0.5737699,27.0,159.0,0.7411271,23.0,69.0,0.6652025,28.0,79.0,0.43792966,126.0,311.0,0.7999889,95.0,311.0,0.8060665,17.0,398.0,0.44829756,18.0,392.0,0.6325046,117.0,460.0,0.43901536,117.0,461.0,0.42198274,1,Garudasana
Garudasana/68-0.png,28.0,20.0,0.58680016,33.0,16.0,0.68682337,23.0,15.0,0.70355296,40.0,21.0,0.65057075,18.0,19.0,0.56065226,50.0,43.0,0.8360044,7.0,43.0,0.7192986,39.0,72.0,0.13765012,17.0,74.0,0.559829,29.0,36.0,0.43931586,26.0,37.0,0.51413244,39.0,101.0,0.72158086,16.0,100.0,0.5500659,40.0,137.0,0.29960564,38.0,132.0,0.5410934,35.0,184.0,0.40531185,28.0,189.0,0.53300744,1,Garudasana
Garudasana/68-1.png,42.0,26.0,0.54355913,47.0,22.0,0.5956742,37.0,23.0,0.8747655,52.0,28.0,0.7845267,30.0,28.0,0.7671999,64.0,55.0,0.7611108,11.0,58.0,0.739566,44.0,73.0,0.14641985,43.0,75.0,0.54100597,43.0,38.0,0.25306118,46.0,34.0,0.32965213,51.0,126.0,0.62889326,22.0,124.0,0.73414385,37.0,180.0,0.8294083,63.0,170.0,0.8262019,30.0,217.0,0.6013073,28.0,190.0,0.604096,1,Garudasana
Garudasana/68-3.png,36.0,34.0,0.51696414,38.0,31.0,0.49803007,31.0,31.0,0.67900866,41.0,33.0,0.69860554,23.0,35.0,0.6637622,45.0,51.0,0.5777631,17.0,45.0,0.59615266,47.0,53.0,0.34525985,46.0,53.0,0.5757837,40.0,22.0,0.7828219,39.0,22.0,0.48957455,43.0,106.0,0.7017242,21.0,105.0,0.6521464,37.0,152.0,0.5086615,57.0,145.0,0.39505494,32.0,194.0,0.75050807,33.0,164.0,0.5033685,1,Garudasana
Garudasana/73-0.png,76.0,54.0,0.791656,89.0,41.0,0.6617594,64.0,42.0,0.6731124,105.0,48.0,0.6253435,49.0,51.0,0.7381396,125.0,100.0,0.75915426,18.0,104.0,0.7081694,98.0,179.0,0.35077554,91.0,176.0,0.51894796,74.0,96.0,0.3738461,72.0,96.0,0.3395493,99.0,247.0,0.7631976,27.0,242.0,0.7194253,80.0,361.0,0.5566004,105.0,310.0,0.5368874,72.0,454.0,0.63455343,56.0,407.0,0.2027693,1,Garudasana
Garudasana/80-0.png,54.0,83.0,0.43502524,62.0,74.0,0.5029731,47.0,75.0,0.4675285,69.0,81.0,0.6059066,33.0,83.0,0.74769247,91.0,124.0,0.76291305,17.0,114.0,0.40975034,48.0,121.0,0.56666523,56.0,116.0,0.31689557,48.0,80.0,0.20687068,56.0,48.0,0.701833,70.0,227.0,0.8361436,21.0,227.0,0.72120476,38.0,305.0,0.56691307,69.0,286.0,0.4539474,43.0,369.0,0.2246167,46.0,377.0,0.5854776,1,Garudasana
Garudasana/81-0.png,30.0,35.0,0.80853397,35.0,31.0,0.66017175,33.0,31.0,0.7128434,51.0,34.0,0.69486123,46.0,34.0,0.67223364,51.0,59.0,0.7242354,35.0,63.0,0.76415056,7.0,66.0,0.6096132,8.0,68.0,0.63988864,9.0,32.0,0.5331682,9.0,33.0,0.6516452,64.0,136.0,0.87825996,51.0,139.0,0.7306671,8.0,171.0,0.89081377,35.0,187.0,0.7884052,56.0,203.0,0.62299436,54.0,238.0,0.80856967,1,Garudasana
Garudasana/82-0.png,151.0,64.0,0.6614234,145.0,53.0,0.65636253,146.0,52.0,0.7687877,122.0,57.0,0.78434396,121.0,55.0,0.7535239,121.0,103.0,0.6551745,118.0,94.0,0.8927932,179.0,135.0,0.8506493,180.0,131.0,0.7231703,176.0,69.0,0.54725313,176.0,66.0,0.64284533,43.0,231.0,0.8116743,35.0,229.0,0.74656534,114.0,323.0,0.8455064,116.0,325.0,0.8647049,74.0,433.0,0.7666594,72.0,436.0,0.8544234,1,Garudasana
Garudasana/83-0.png,89.0,76.0,0.5973504,102.0,64.0,0.7407589,79.0,63.0,0.7509478,113.0,64.0,0.7717795,59.0,61.0,0.71346235,133.0,110.0,0.78783655,29.0,110.0,0.59768546,78.0,175.0,0.50316715,72.0,175.0,0.381135,84.0,110.0,0.23033859,91.0,114.0,0.7741731,89.0,203.0,0.6831906,16.0,186.0,0.7765441,66.0,253.0,0.63953996,105.0,218.0,0.55686843,63.0,334.0,0.4035162,104.0,228.0,0.295002,1,Garudasana
Garudasana/84-0.png,91.0,73.0,0.71553016,108.0,56.0,0.72071123,107.0,56.0,0.82927096,163.0,76.0,0.86523676,159.0,73.0,0.679,167.0,178.0,0.86863375,164.0,178.0,0.77967316,73.0,310.0,0.75525975,78.0,294.0,0.5914905,39.0,188.0,0.6345501,50.0,186.0,0.432798,242.0,456.0,0.70316756,237.0,458.0,0.7027825,16.0,509.0,0.8379715,89.0,591.0,0.7083565,202.0,660.0,0.3556502,208.0,754.0,0.7146778,1,Garudasana
Garudasana/87-0.png,317.0,80.0,0.81751,301.0,62.0,0.76681083,301.0,61.0,0.7105866,251.0,72.0,0.8873239,246.0,72.0,0.91703904,249.0,180.0,0.77075005,217.0,177.0,0.95592487,307.0,295.0,0.58915186,303.0,310.0,0.8406175,363.0,189.0,0.60979015,369.0,185.0,0.61205053,108.0,410.0,0.749918,58.0,405.0,0.58018935,286.0,495.0,0.85306346,271.0,502.0,0.3039565,125.0,676.0,0.54586744,133.0,672.0,0.22844535,1,Garudasana
Garudasana/95-0.png,40.0,40.0,0.46662614,43.0,34.0,0.50612766,43.0,35.0,0.4918279,56.0,35.0,0.6449677,55.0,36.0,0.49883154,63.0,63.0,0.66009486,55.0,64.0,0.6890012,14.0,65.0,0.5624175,12.0,66.0,0.6512289,16.0,26.0,0.3478126,13.0,37.0,0.3007488,63.0,145.0,0.73957753,57.0,145.0,0.7410361,26.0,193.0,0.5511192,12.0,180.0,0.64208317,57.0,259.0,0.43031994,50.0,222.0,0.14495723,1,Garudasana
Garudasana/97-1.png,48.0,38.0,0.5180797,55.0,31.0,0.7123697,42.0,32.0,0.68596935,66.0,39.0,0.70714176,32.0,36.0,0.8017285,86.0,72.0,0.7132135,12.0,74.0,0.7904806,37.0,98.0,0.4210324,34.0,97.0,0.49427268,48.0,38.0,0.24977484,47.0,38.0,0.62626874,76.0,173.0,0.69188803,22.0,174.0,0.8067913,46.0,256.0,0.62137353,63.0,240.0,0.45866337,51.0,322.0,0.45370045,50.0,282.0,0.34756896,1,Garudasana
Garudasana/97-2.png,66.0,49.0,0.47690228,72.0,43.0,0.77880263,58.0,42.0,0.71905255,76.0,49.0,0.70932466,41.0,49.0,0.79421604,103.0,101.0,0.72896016,15.0,103.0,0.5480707,86.0,114.0,0.14587985,68.0,122.0,0.6121613,77.0,49.0,0.39748073,75.0,56.0,0.14806399,89.0,228.0,0.64627415,34.0,229.0,0.8198785,68.0,321.0,0.500898,93.0,313.0,0.6084033,51.0,426.0,0.8315456,52.0,369.0,0.61693037,1,Garudasana
Garudasana/98-0.png,43.0,51.0,0.7170062,52.0,45.0,0.5638012,45.0,45.0,0.6262802,74.0,52.0,0.8133069,61.0,50.0,0.59121346,73.0,81.0,0.85522866,58.0,89.0,0.7102368,12.0,96.0,0.67476994,14.0,95.0,0.46615317,13.0,37.0,0.27123958,18.0,40.0,0.43175548,107.0,195.0,0.85145533,87.0,200.0,0.71388996,20.0,232.0,0.84120643,50.0,266.0,0.77418613,87.0,292.0,0.80236995,70.0,352.0,0.6817747,1,Garudasana
Garudasana/99-0.png,85.0,79.0,0.81873643,85.0,64.0,0.85502946,86.0,64.0,0.8328431,112.0,51.0,0.87024415,115.0,51.0,0.90949374,152.0,98.0,0.74882585,168.0,89.0,0.6911987,167.0,187.0,0.6902169,174.0,182.0,0.7271769,77.0,174.0,0.65934324,84.0,176.0,0.56022435,340.0,169.0,0.8077257,340.0,161.0,0.81342924,238.0,262.0,0.6055916,223.0,228.0,0.63120973,269.0,407.0,0.78988343,303.0,331.0,0.7079972,1,Garudasana
Halasana/1-0.png,412.0,225.0,0.52335477,398.0,236.0,0.5552535,398.0,243.0,0.5537838,390.0,282.0,0.5142845,389.0,292.0,0.7640079,485.0,285.0,0.8606025,473.0,308.0,0.8598622,642.0,269.0,0.6831163,642.0,307.0,0.8825029,759.0,279.0,0.66846466,769.0,303.0,0.7294898,495.0,46.0,0.87682945,497.0,55.0,0.82563066,286.0,147.0,0.80765736,284.0,145.0,0.8544724,93.0,245.0,0.694789,90.0,247.0,0.7743866,2,Halasana
Halasana/12-0.png,303.0,189.0,0.5965736,287.0,200.0,0.55059814,289.0,204.0,0.736004,288.0,245.0,0.65260667,285.0,252.0,0.81634396,386.0,249.0,0.8816324,388.0,256.0,0.7442242,530.0,263.0,0.7366284,533.0,282.0,0.6674687,660.0,259.0,0.566163,671.0,277.0,0.77631044,461.0,48.0,0.8535284,466.0,49.0,0.88518006,248.0,127.0,0.77538836,250.0,131.0,0.8227426,60.0,201.0,0.84001064,58.0,212.0,0.7670754,2,Halasana
Halasana/18-0.png,177.0,97.0,0.46867046,182.0,101.0,0.632229,182.0,100.0,0.6352167,182.0,124.0,0.8037389,183.0,122.0,0.6538971,159.0,128.0,0.86758536,161.0,126.0,0.5636253,96.0,135.0,0.72691184,96.0,131.0,0.63335747,42.0,136.0,0.71300966,46.0,134.0,0.48927745,130.0,25.0,0.8823953,130.0,29.0,0.76976985,212.0,61.0,0.6262424,207.0,65.0,0.647614,290.0,105.0,0.79047453,271.0,103.0,0.70732605,2,Halasana
Halasana/22-0.png,259.0,157.0,0.609576,249.0,165.0,0.69018924,249.0,172.0,0.65347487,243.0,198.0,0.62860334,245.0,208.0,0.5863472,311.0,191.0,0.6543968,302.0,213.0,0.8171457,422.0,193.0,0.76787996,426.0,225.0,0.9014331,506.0,207.0,0.5010116,514.0,225.0,0.84762573,321.0,25.0,0.8801472,319.0,28.0,0.88952017,171.0,100.0,0.6817493,171.0,103.0,0.9319468,36.0,155.0,0.8326502,34.0,157.0,0.8700806,2,Halasana
